size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,size_100kilo_bytes,price_mms,rating_count_mms,user_rating_mms,size_bytes_mms
69922816,4.99,382,10,3.5,4.0,1.49,4+,Education,682.84,0.01996079843193728,9.480342744646633e-05,0.625,0.017180673356715446
90030080,1.99,321,13,3.0,2.5,1.10,9+,Utilities,879.2,0.007960318412736509,7.429630306974842e-05,0.5,0.022176015531469882
33219584,2.99,10748,1842,4.5,4.5,2.3,4+,Games,324.41,0.011960478419136767,0.0035796698420211825,0.875,0.008062316788691242
66697216,1.99,11065,35,4.0,3.5,1.4.24,4+,Games,651.34,0.007960318412736509,0.003686239652306749,0.75,0.01637932237634895
186856448,4.99,274,4,4.5,5.0,2.01,4+,Games,1824.77,0.01996079843193728,5.8495731828670704e-05,0.875,0.04623104557925229
110111744,0.0,8971,267,3.5,4.5,3.3.1,17+,Entertainment,1075.31,0.0,0.002982273776161712,0.625,0.027164997777808713
71500800,0.0,1221,6,3.0,3.0,2.13,4+,Sports,698.25,0.0,0.0003768604332180452,0.5,0.017572699344253467
62664704,4.99,641,22,3.5,3.5,2,4+,Photo & Video,611.96,0.01996079843193728,0.0001818746604558095,0.625,0.015377506452322524
90521600,3.99,11536,171,5.0,5.0,2.2.3,4+,Games,884.0,0.01596063842553702,0.0038445815470843575,1.0,0.022298126157049538
125091840,1.99,370,116,4.0,4.5,2.5,4+,Games,1221.6,0.007960318412736509,9.076923904448904e-05,0.75,0.03088657348948536
41161832,0.99,835,835,4.5,4.5,1.0,4+,Games,401.971015625,0.003960158406336254,0.000247094039621109,0.875,0.010035446817558377
88150016,0.0,7553,29,4.0,3.5,3.16.0,12+,Entertainment,860.84,0.0,0.002505567179994729,0.75,0.021708942388627698
107464704,0.0,474,3,4.0,5.0,3.11,4+,Education,1049.46,0.0,0.00012573220519495888,0.75,0.02650738117963494
338273280,0.99,143908,1056,5.0,5.0,1.0.4,9+,Games,3303.45,0.003960158406336254,0.048345713809295844,1.0,0.08384824137761188
59160576,0.0,112778,139,4.5,4.5,6.8.4,4+,Social Networking,577.74,0.0,0.037880356729833094,0.875,0.014506959450794225
77485056,2.99,1275,8,3.5,4.0,2023,4+,Finance,756.69,0.011960478419136767,0.00039501428102694305,0.625,0.01905939621068578
141408256,5.99,632,0,4.0,0.0,1.4,4+,Book,1380.94,0.023960958438337534,0.00017884901915432653,0.75,0.034940137464456705
80195584,0.0,35440,122,4.5,5.0,4.8.3,4+,Education,783.16,0.0,0.01188068484382312,0.875,0.019732785431330262
70040576,0.0,16385,6556,4.0,4.5,6.3.0,4+,Sports,683.99,0.0,0.005474729843850014,0.75,0.01720992902742724
58736640,2.99,930,88,3.5,3.5,2.0.4,4+,Education,573.6,0.011960478419136767,0.00027903136447009593,0.625,0.014401639036231772
107509760,0.0,771,22,4.5,4.0,4.5.1,4+,Navigation,1049.9,0.0,0.0002255783681438968,0.875,0.026518574653646407
123231232,0.0,523,0,3.0,0.0,3.3.1,4+,Photo & Video,1203.43,0.0,0.00014220514116969948,0.5,0.030424333892239037
222846976,0.0,961794,2453,4.5,4.5,1.101.0,4+,Games,2176.24,0.0,0.3233045650875957,0.875,0.055172341740185996
47773530,0.0,224,224,4.0,4.0,1.0,4+,Entertainment,466.53837890625,0.0,4.168661348709867e-05,0.75,0.011678022051371369
277301248,0.0,8573,42,4.0,4.0,2.02,9+,Games,2708.02,0.0,0.0028484731941627985,0.75,0.06870067267159215
97378304,5.99,301,13,2.5,3.5,3.2,4+,Education,950.96,0.023960958438337534,6.757265573311961e-05,0.375,0.024001569383885743
189565952,1.99,143,14,3.0,3.5,2.1,4+,Games,1851.23,0.007960318412736509,1.4455841773751956e-05,0.5,0.04690418040276015
108676096,0.0,1103,4,4.0,1.5,5.0.20,4+,Travel,1061.29,0.0,0.0003371909139319352,0.75,0.026808332992261468
7053312,2.99,116,40,4.0,4.0,2.0,4+,Games,68.88,0.011960478419136767,5.378917869303053e-06,0.75,0.0015617067565309182
137798656,0.99,1291,30,4.5,3.5,1.2.0,9+,Games,1345.69,0.003960158406336254,0.00040039319889624607,0.875,0.0340433875578561
50118656,0.0,869,1,4.0,1.0,4.6.2,4+,Productivity,489.44,0.0,0.00025852424009337806,0.75,0.012260632734401799
76846080,0.0,32763,191,3.5,3.5,2.7,4+,Entertainment,750.45,0.0,0.010980724647815352,0.625,0.01890065239743223
56385536,0.99,6977,893,4.5,4.5,1.0.17,12+,Games,550.64,0.003960158406336254,0.0023119261366998187,0.875,0.013817543210542415
49803264,2.99,2028,489,4.5,5.0,1.0.17,12+,Games,486.36,0.011960478419136767,0.000648159603251018,0.875,0.012182278416321518
22364160,1.99,441,402,4.5,4.5,1.5.3,4+,Games,218.4,0.007960318412736509,0.00011463818708952132,0.875,0.005365452743337209
77971456,0.99,185,1,1.5,3.0,1.2,4+,Games,761.44,0.003960158406336254,2.8575501180672474e-05,0.125,0.019180234850582317
25164800,0.0,64925,1543,4.0,3.5,3.2.0,4+,Sports,245.75,0.0,0.021793021929848153,0.75,0.006061228912004626
72376320,1.99,413,42,4.5,4.5,1.4.4,9+,Games,706.8,0.007960318412736509,0.000105225080818241,0.875,0.01779020889606723
213773594,3.99,1951,1333,4.5,4.5,1.1,12+,Games,2087.63275390625,0.01596063842553702,0.000622273561004997,0.875,0.05291819877114467
190382080,0.0,23655,376,4.0,4.5,3.4.0,4+,Games,1859.2,0.0,0.00791877565071459,0.75,0.0471069349206497
9965568,0.0,177,10,3.0,3.0,1.1.4,4+,Shopping,97.32,0.0,2.5886042246020947e-05,0.5,0.0022852122130903813
874184704,0.0,164483,171,4.5,4.5,5.3.0,4+,Games,8536.96,0.0,0.05526266600685274,0.875,0.21698723722706745
92250112,5.99,806,461,4.0,4.5,2.10,12+,Games,900.88,0.023960958438337534,0.00023734475098299726,0.75,0.02272754852367133
57734144,2.99,4059,28,4.5,4.0,1.0.7,4+,Education,563.81,0.011960478419136767,0.0013309459902856745,0.875,0.014152584239476598
57836544,4.99,5611,1549,5.0,5.0,4.1.1,4+,Business,564.81,0.01996079843193728,0.0018527010236080706,1.0,0.014178023953139026
113565696,2.99,895,164,4.5,4.5,1.4.4,9+,Games,1109.04,0.011960478419136767,0.0002672649816309955,0.875,0.028023079319642423
103659520,7.99,493,2,4.0,4.5,3.9.3,4+,Productivity,1012.3,0.031961278451138046,0.00013211967016475625,0.75,0.0255620414199391
167054336,0.0,1619,50,4.0,4.5,2.3.4,4+,Education,1631.39,0.0,0.0005106610152169586,0.75,0.04131151375121189
177338368,0.0,34138,7,4.5,3.5,1.5.11,4+,Games,1731.82,0.0,0.011442975402208583,0.875,0.043866424194329574
212249600,0.0,22674,10,4.5,4.5,1.5.11,4+,Games,2072.75,0.0,0.007588980748852945,0.875,0.05253958577326128
82904064,0.0,212,1,4.0,5.0,3.12.2,12+,Shopping,809.61,0.0,3.765242508512137e-05,0.75,0.020405665857701493
75883520,0.0,4231,288,4.5,4.0,2.6.4,17+,Entertainment,741.05,0.0,0.0013887693573806823,0.875,0.0186615190890054
12513280,3.99,2840,258,4.5,5.0,7.2,4+,Utilities,122.2,0.01596063842553702,0.0009211396851181479,0.875,0.0029181522890115996
139865088,0.0,1034,859,4.5,5.0,7.5.1,9+,Shopping,1365.87,0.0,0.00031399433062056576,0.875,0.03455676097956391
166305792,0.0,3979,374,4.5,4.5,2.0.1,4+,Games,1624.08,0.0,0.0013040514009391591,0.875,0.04112554944433954
85362688,0.99,1133,142,4.5,4.5,3.14,4+,Games,833.62,0.003960158406336254,0.0003472763849368784,0.875,0.021016473382736395
14442496,4.99,2154,27,4.5,4.0,2.5,17+,Business,141.04,0.01996079843193728,0.0006905185814717795,0.875,0.00339743649441175
2169602048,6.99,12916,1213,4.0,4.0,1.2.1,17+,Games,21187.52,0.027961118444737792,0.004308513213311746,0.75,0.5388138612964375
14225408,0.0,85535,1897,4.5,4.5,2.3.4,4+,Social Networking,138.92,0.0,0.028721740510244148,0.875,0.003343504301447402
37883904,1.99,1880,118,3.5,3.5,4.4.1,4+,Utilities,369.96,0.007960318412736509,0.0005984046129599647,0.625,0.009221095746014856
192774144,0.0,44313,0,4.5,0.0,5.0.3,12+,Shopping,1882.56,0.0,0.014863630984718495,0.875,0.04770120663180403
224983040,0.0,9411,165,4.5,4.5,5.72,17+,Games,2197.1,0.0,0.0031301940175675457,0.875,0.05570301416718425
130532352,0.0,3101,61,4.5,4.5,4.5.1,4+,Productivity,1274.73,0.0,0.0010088832828611541,0.875,0.03223818547637018
797827072,0.99,2701,825,4.0,4.0,1.3,12+,Games,7791.28,0.003960158406336254,0.0008744103361285776,0.75,0.19801735154326786
94800896,0.0,6542,145,3.0,1.5,3.3.2,12+,Photo & Video,925.79,0.0,0.002165686807128142,0.5,0.02336125179100242
255400960,0.0,123032,608,4.5,4.5,1.29.0,4+,Games,2494.15,0.0,0.041327570719322686,0.875,0.0632598811106086
349272064,6.99,1107,27,4.0,4.5,1.2.3,12+,Games,3410.86,0.027961118444737792,0.00033853564339926095,0.75,0.08658072102209331
65560576,0.0,19977,828,4.0,4.5,2.9.5,4+,Productivity,640.24,0.0,0.00668229690550855,0.75,0.016096941554695997
123612160,0.0,277268,223,4.5,4.5,4.11,4+,Games,1207.15,0.0,0.0931789942499368,0.875,0.03051896962706327
321376256,2.99,1474,125,4.5,4.5,1.0.4,12+,Games,3138.44,0.011960478419136767,0.00046191457202639973,0.875,0.07965043422617457
137792512,0.99,4432,61,4.5,4.5,1.2.0,9+,Games,1345.63,0.003960158406336254,0.001456342013113802,0.875,0.03404186117503635
228352000,0.0,2896,17,4.0,3.0,6.5.14,12+,Sports,2230.0,0.0,0.0009399658976607086,0.75,0.056539980746678146
46211072,3.99,4006,60,4.0,4.5,4.8.0,4+,Games,451.28,0.01596063842553702,0.0013131283248436082,0.75,0.011289853261043531
113020928,2.99,42078,141,4.5,4.5,3.8.3,9+,Games,1103.72,0.011960478419136767,0.014112263394850224,0.875,0.0278877400429583
45089792,4.99,1782,114,4.5,4.5,3.6.2,4+,Travel,440.33,0.01996079843193728,0.0005654587410104835,0.875,0.011011288396439941
137375744,6.99,850,448,4.5,4.5,2.1,4+,Games,1341.56,0.027961118444737792,0.00025213677512358064,0.875,0.03393832154043027
108322816,0.0,108183,186,4.5,4.5,1.33.0,9+,Games,1057.84,0.0,0.03633559875424262,0.875,0.02672056598012609
28961792,0.0,177,0,2.0,0.0,2.80,4+,Travel,282.83,0.0,2.5886042246020947e-05,0.25,0.00700453349460747
22560768,0.0,188,0,5.0,0.0,2.0.19,4+,Travel,220.32,0.0,2.958404828116679e-05,1.0,0.0054142969935690715
17436862,0.99,11687,11687,4.5,4.5,1.1.3,9+,Games,170.28185546875,0.003960158406336254,0.0038953450844759056,0.875,0.0041413409244948655
188902400,0.0,46363,213,4.5,4.5,5.1.10,4+,Education,1844.75,0.0,0.015552804836722948,0.875,0.04673933105822761
84973568,0.0,581,0,3.5,0.0,5.7.6,12+,News,829.82,0.0,0.00016170371844592305,0.625,0.02091980247081917
167631872,0.0,1033,8,4.0,3.5,5.4.0,17+,Utilities,1637.03,0.0,0.00031365814825373435,0.75,0.04145499373626799
296433664,1.99,191,1,4.0,5.0,1.12,4+,Education,2894.86,0.007960318412736509,3.059259538166112e-05,0.75,0.07345382877228027
217499648,2.99,28341,184,4.5,5.0,3.8.3,9+,Games,2124.02,0.011960478419136767,0.009494126221686721,0.875,0.05384387989273398
17986560,0.0,28633,402,4.0,3.5,2.1.1,12+,Social Networking,175.65,0.0,0.009592291472801502,0.75,0.004277904984268396
822431744,2.99,504,171,3.5,4.0,1.11.4,4+,Games,8031.56,0.011960478419136767,0.0001358176761999021,0.625,0.20413000594207614
93663232,2.99,3090,869,4.5,4.5,4.1.1,9+,Games,914.68,0.011960478419136767,0.0010051852768260083,0.875,0.023078616572212843
37122048,3.99,132,31,3.5,3.0,1.13,4+,Utilities,362.52,0.01596063842553702,1.0757835738606106e-05,0.625,0.009031824276366389
91877376,2.99,333,140,4.5,4.5,2.2,4+,Health & Fitness,897.24,0.011960478419136767,7.833049147172572e-05,0.875,0.02263494796594009
20587520,4.99,7309,136,5.0,5.0,6.0,4+,Reference,201.05,0.01996079843193728,0.0024235386824878573,1.0,0.004924073711294077
102176768,0.99,278,0,4.5,0.0,2.1.9,9+,Entertainment,997.82,0.003960158406336254,5.9840461295996474e-05,0.875,0.025193674366107137
826970112,4.99,1207,264,3.5,3.5,1.4,4+,Education,8075.88,0.01996079843193728,0.000372153880082405,0.625,0.20525749405159496
829255680,2.99,130,22,4.0,3.5,1.2,4+,Education,8098.2,0.011960478419136767,1.0085471004943228e-05,0.75,0.20582530846054037
971752448,2.99,743,22,3.5,3.5,1.6.82,4+,Entertainment,9489.77,0.011960478419136767,0.00021616526187261646,0.625,0.24122645080176583
104692736,2.99,8661,117,4.5,4.0,2.0.2,4+,Games,1022.39,0.011960478419136767,0.0028780572424439653,0.875,0.025818728130793004
162386944,4.99,28439,1067,5.0,5.0,3.4,4+,Health & Fitness,1585.81,0.01996079843193728,0.009527072093636202,1.0,0.0401519716024784
25718784,0.99,139,23,4.5,5.0,2.0,4+,Games,251.16,0.003960158406336254,1.3111112306426193e-05,0.875,0.006198857762918363
73063424,0.0,1110,30,2.0,2.0,2.3,4+,Sports,713.51,0.0,0.0003395441904997553,0.25,0.017960909374742123
99244032,0.99,245,22,4.5,4.5,1.4.2,4+,Entertainment,969.18,0.003960158406336254,4.874644319055893e-05,0.875,0.024465080966815187
47512576,1.99,3379,776,4.5,5.0,2.0,4+,Entertainment,463.99,0.007960318412736509,0.0011023419808402946,0.875,0.011613192021692996
67424256,0.0,49510,90,3.5,2.0,4.0.12,4+,Social Networking,658.44,0.0,0.016610770745141494,0.625,0.016559944343352194
35096576,0.99,10703,0,4.5,0.0,1.3.0,4+,Games,342.74,0.003960158406336254,0.0035645416355137675,0.875,0.008528626740123555
99796992,2.99,23349,308,4.5,4.0,1.1.5,4+,Education,974.58,0.011960478419136767,0.007815903846464169,0.875,0.024602455420592303
89782272,0.0,162701,1881,4.5,4.5,5.1.0,4+,Education,876.78,0.0,0.05466358902915912,0.875,0.022114451424406805
54000640,0.0,3909,53,5.0,5.0,2.22.0,4+,Photo & Video,527.35,0.0,0.0012805186352609582,1.0,0.013225052279344458
45799424,1.99,3434,58,5.0,5.0,2.4.1,4+,Health & Fitness,447.26,0.007960318412736509,0.0011208320110160238,1.0,0.01118758561212057
45754368,1.99,1186,23,5.0,4.5,2.4.1,4+,Health & Fitness,446.82,0.007960318412736509,0.0003650940503789448,1.0,0.0111763921381091
1139261440,4.99,7717,1748,4.0,4.0,1.7,9+,Games,11125.6,0.01996079843193728,0.002560701088155085,0.75,0.2828414976021761
46076928,0.0,15185,407,4.5,5.0,3.2.5,12+,Social Networking,449.97,0.0,0.005071311003652285,0.875,0.011256527236145751
94110720,0.0,181384,1766,4.0,4.5,4.12.23,4+,Games,919.05,0.0,0.060944484188670926,0.75,0.023189788120917654
36946944,0.0,336,8,3.0,3.5,1.7,4+,Education,360.81,0.0,7.933903857222004e-05,0.5,0.008988322366003635
56974336,0.0,39391,1724,4.5,4.5,2.16.6,4+,Entertainment,556.39,0.0,0.013208941375174142,0.875,0.013963821564101378
37110784,4.99,819,49,4.0,4.0,1.0.7,9+,Games,362.41,0.01996079843193728,0.000241715121751806,0.75,0.009029025907863522
96468992,2.99,965,15,4.5,2.0,1.9.1,12+,Health & Fitness,942.08,0.011960478419136767,0.0002907977473091964,0.875,0.02377566472656338
2088777728,0.0,46705,1118,4.5,4.5,3.1.0,17+,Games,20398.22,0.0,0.015667779206179303,0.875,0.5187342953026828
228978688,2.99,5214,76,4.5,4.5,1.7,12+,Games,2236.12,0.011960478419136767,0.0017192366239759886,0.875,0.056695671794292204
129219584,0.0,9879,192,4.5,5.0,4.4.9,4+,Sports,1261.91,0.0,0.00328752736524466,0.875,0.03191204834721785
158025728,0.0,295211,91,4.5,4.0,1.37,9+,Games,1543.22,0.0,0.09921111445799334,0.875,0.03906849419759558
38211584,3.99,209,103,4.5,4.0,1.0.3,9+,Games,373.16,0.01596063842553702,3.664387798462705e-05,0.875,0.009302502829734627
205271040,0.0,117338,22708,4.5,4.5,2.8.0,12+,Games,2004.6,0.0,0.03941334832258446,0.875,0.05080586928716679
76231680,0.99,14057,79,4.5,4.5,3.2,4+,Photo & Video,744.45,0.003960158406336254,0.00469209729386642,0.875,0.018748014115457658
936792064,2.99,4965,301,4.5,4.5,1.29,12+,Games,9148.36,0.011960478419136767,0.0016355272146349599,0.875,0.23254107816027614
171192320,1.99,3748,176,4.5,4.0,1.2,9+,Games,1671.8,0.007960318412736509,0.0012263932742010964,0.875,0.04233953258031062
105649152,0.0,1987,5,4.0,4.5,6.0.0,17+,Entertainment,1031.73,0.0,0.0006343761262109288,0.75,0.026056335056400082
68373504,4.99,1685,112,4.5,4.5,6.6.2,9+,Health & Fitness,667.71,0.01996079843193728,0.0005328490514278337,0.875,0.016795770489002906
205250560,0.99,17203,553,4.5,4.5,2.8.0,17+,Games,2004.4,0.003960158406336254,0.005749727019918133,0.875,0.050800781344434304
69952512,0.0,22324,543,4.5,4.5,5.24,12+,Games,683.13,0.0,0.0074713169204619415,0.875,0.01718805087367755
1820131328,4.99,18822,25,4.5,4.0,1.5.2,12+,Games,17774.72,0.01996079843193728,0.006294006271818235,0.875,0.45199320650930186
59441152,2.99,540,240,4.0,4.0,1.1.1,9+,Games,580.48,0.011960478419136767,0.00014792024140583397,0.75,0.014576664266229278
537749504,14.99,4558,225,4.5,4.5,1.4.4,9+,Games,5251.46,0.05996239849593984,0.0014987009913345634,0.875,0.133405057989159
108691456,0.0,34677,313,4.5,4.5,4.9.6,4+,Social Networking,1061.44,0.0,0.01162417769793073,0.875,0.026812148949310832
40968192,0.0,3783,804,4.5,4.0,1.4.69,4+,Games,400.08,0.0,0.0012381596570401967,0.875,0.009987339921527198
611252780,6.99,259,259,4.5,4.5,1.0.0,4+,Games,5969.2654296875,0.027961118444737792,5.345299632619909e-05,0.875,0.15166582258574537
2251403264,3.99,1033,211,4.5,4.5,1.2.1,4+,Games,21986.36,0.01596063842553702,0.00031365814825373435,0.875,0.5591361221585317
42951284,0.99,2630,1469,5.0,5.0,1.3,12+,Games,419.4461328125,0.003960158406336254,0.0008505413880835453,1.0,0.010480008795025758
1829599232,0.0,612532,410,4.5,4.5,2.15.1,12+,Games,17867.18,0.0,0.205888839283313,0.875,0.45434536243453
123449344,0.0,115,1,4.5,4.0,1.2.2,4+,Games,1205.56,0.0,5.042735502471614e-06,0.875,0.03047852048234001
79133696,2.99,401,39,4.0,4.5,2.4,4+,Education,772.79,0.011960478419136767,0.0001011908924162637,0.75,0.01946897560065088
123656192,2.99,6263,172,4.5,4.5,3.1,4+,Business,1207.58,0.011960478419136767,0.0020718919267821703,0.875,0.030529908703938114
126825472,0.0,2739,4,3.5,3.5,1.119.0,9+,Games,1238.53,0.0,0.0008871852660681723,0.625,0.03131726784179028
175430656,2.99,22100,1939,5.0,5.0,6.2.2,4+,Reference,1713.19,0.011960478419136767,0.007396012070291698,1.0,0.04339248232879853
99624960,0.0,15605,1288,4.0,4.5,4.3.41,4+,Photo & Video,972.9,0.0,0.00521250759772149,0.75,0.024559716701639422
634097664,2.99,18758,44,4.0,4.0,4.37.7,4+,Games,6192.36,0.011960478419136767,0.006272490600341023,0.75,0.15734128457413785
138681344,1.99,3164,107,4.5,4.5,2.0,17+,Games,1354.31,0.007960318412736509,0.0010300627719715349,0.875,0.03426267788962623
77213696,3.99,108,10,3.0,4.0,1.76,4+,Games,754.04,0.01596063842553702,2.6894589346515265e-06,0.5,0.018991980969480345
214962176,0.0,96534,188,4.5,4.5,9.8,4+,Education,2099.24,0.0,0.03241941036302317,0.875,0.05321348378817901
18385920,0.0,4878,209,4.0,4.5,5.6,4+,Shopping,179.55,0.0,0.0016062793487206246,0.75,0.004377119867551867
112688128,0.0,11021,9,4.5,4.5,4.1.1,4+,Photo & Video,1100.47,0.0,0.0036714476281661658,0.875,0.02780506097355541
49825792,9.99,2951,505,4.0,5.0,3.4.7,4+,Business,486.58,0.03996159846393856,0.0009584559278364378,0.75,0.012187875153327253
177899520,0.0,113709,18,4.0,4.5,4.16.1,4+,Productivity,1737.3,0.0,0.038193342513353164,0.75,0.04400583382519968
27543552,4.99,697,8,2.5,3.0,3.1.23,17+,Social Networking,268.98,0.01996079843193728,0.0002007008729983702,0.375,0.006652193460382837
69116928,0.0,129,2,4.5,4.5,6.3.2,4+,Travel,674.97,0.0,9.749288638111782e-06,0.875,0.016980462810192134
82499584,1.99,1628,14,4.5,5.0,2.0,4+,Games,805.66,0.007960318412736509,0.0005136866565184416,0.875,0.0203051789887349
1161168896,4.99,20113,1153,4.0,4.5,1.6,17+,Games,11339.54,0.01996079843193728,0.006728017707397626,0.75,0.288284069943116
72671232,0.99,11000,935,4.5,4.5,1.2.8,4+,Games,709.68,0.003960158406336254,0.0036643877984627055,0.875,0.017863475271415023
24925184,2.99,196,2,4.5,4.5,2.10.0,4+,Social Networking,243.41,0.011960478419136767,3.227350721581832e-05,0.875,0.006001699982034543
21319680,0.0,16555,1776,4.5,4.0,1.3.2,4+,Productivity,208.2,0.0,0.005531880846211359,0.875,0.0051059676639804395
67862528,0.0,2207,20,2.5,1.5,2.95,4+,Finance,662.72,0.0,0.0007083362469138459,0.375,0.016668826317827387
26681344,0.0,4645,28,4.0,4.5,4.1.10,17+,News,260.56,0.0,0.0015279488572488987,0.75,0.00643799107134519
89534464,6.99,235,121,4.5,4.5,2.1,4+,Health & Fitness,874.36,0.027961118444737792,4.538461952224451e-05,0.875,0.022052887317343728
19306496,0.99,482,24,2.5,1.0,3.0.2,12+,Social Networking,188.54,0.003960158406336254,0.0001284216641296104,0.375,0.004605822893377098
1024388096,0.0,41266,153,4.5,3.5,2.9.1,17+,Games,10003.79,0.0,0.013839283312983093,0.875,0.2543029724185273
136165376,0.0,28902,92,4.5,4.5,3.70.20429,4+,Games,1329.74,0.0,0.009682724529479159,0.875,0.03363762412494037
1522363392,0.0,16852,457,4.5,4.5,2.16,12+,Games,14866.83,0.0,0.005631727009160297,0.875,0.378017317547463
70962176,0.99,4678,205,4.5,4.0,1.8.4,4+,Games,692.99,0.003960158406336254,0.0015390428753543363,0.875,0.017438886450389095
85116928,0.99,365,3,4.5,4.5,1.6,4+,Games,831.22,0.003960158406336254,8.908832721033184e-05,0.875,0.02095541806994657
1272736768,0.0,1385,25,4.5,4.5,2.1.5,4+,Education,12429.07,0.0,0.0004319943413784015,0.875,0.31600140116974157
56379392,0.0,109,2,4.0,3.0,5.2.4,4+,Entertainment,550.58,0.0,3.0256413014829656e-06,0.75,0.01381601682772267
109844480,0.0,12177,184,4.0,3.5,5.2.0,4+,Entertainment,1072.7,0.0,0.004060074444223311,0.75,0.027098600125149773
108479488,0.99,128,0,4.5,0.0,6.1.4,17+,News,1059.37,0.003960158406336254,9.413106271280343e-06,0.875,0.026759488742029606
186687488,0.0,418033,419,4.5,4.5,3.7.1,4+,Games,1823.12,0.0,0.14050170511696458,0.875,0.04618907005170928
80175104,9.99,571,214,4.5,4.5,2.0,4+,Health & Fitness,782.96,0.03996159846393856,0.00015834189477760866,0.875,0.019727697488597776
68196352,0.0,6088,196,4.5,5.0,4.6.0,4+,Entertainment,665.98,0.0,0.002013060012586668,0.875,0.016751759784366903
48523264,1.99,4806,153,5.0,4.5,3.2,17+,Productivity,473.86,0.007960318412736509,0.0015820742183087608,1.0,0.011864281995541164
875347968,2.99,4996,732,4.5,4.5,3.0,12+,Games,8548.32,0.011960478419136767,0.0016459488680067346,0.875,0.21727623237427263
185881600,0.0,179111,167,4.5,4.5,3.4.0,17+,Games,1815.25,0.0,0.06018034166886306,0.875,0.04598885950518597
18944000,0.0,729,194,3.5,3.5,1.6,4+,Entertainment,185.0,0.0,0.00021145870873697631,0.625,0.0045157663070121016
285233152,0.0,8341,156,3.0,4.5,3.18,4+,Health & Fitness,2785.48,0.0,0.0027704788850579044,0.5,0.07067123289188386
13821952,1.99,160,12,4.0,4.0,2.9,4+,Book,134.98,0.007960318412736509,2.017094200988645e-05,0.75,0.003243271829617434
1032812544,49.99,297,17,4.0,4.5,2.1,4+,Music,10086.06,0.1999679987199488,6.622792626579384e-05,0.75,0.25639589766153525
